1348	5851	6	98.72
2650	12	7	17.7
164	364	6	24.94
57	7996	3	20.88
337	10509	4	57.5
224	400	4	18.73
28	4166	16	157.42
466	431	16	150.88
115	2844	3	15.18
144	568	38	318.56
113	104	54	29.84
366	619	13	121.77
1082	10852	3	47.73
1112	194	8	61.86
123	102	57	16.75
12	7247	3	9.75
891	130	4	16.39
12	5895	4	13.61
103	4708	3	12.78
101	1281	11	24.37
667	238	5	31.99
1703	233	4	32.01
587	1027	6	59.09
106	12810	4	38.85
185	2337	7	64.05
691	171	6	33.5
101	4618	9	46.48
105	1216	6	19.39
12	256	44	51.01
160	1577	3	17.5
730	428	5	40.2
122	374	4	8.46
1568	645	4	40.53
110	308	9	16.74
1812	9996	4	69.6
1632	485	13	158.52
1258	110	39	325
303	559	28	289.48
366	182	21	150.57
12064	217	4	57.3
798	236	4	25.37
109	390	22	87.95
412	101	25	37.81
4656	177	3	26.26
1512	899	3	30.46
113	1297	4	14.93
1797	102	18	86.81
887	173	3	14.34
1785	14	6	7.3
106	2836	10	64.75
640	400	3	19.65
106	857	3	4.09
3615	2589	4	61.73
621	1219	13	156.93
1135	113	3	8.74
1055	428	5	44.21
418	1891	4	38.55
756	107	3	4.51
352	4907	9	125.44
129	831	67	702.33
126	1441	5	26.98
847	143	3	11.79
748	14	13	12.3
6944	3590	3	51.28
12569	102	3	19.23
523	166	4	16.35
246	740	3	17.07
6557	220	7	91.19
217	14	71	89.45
419	107	4	3.9
4368	8182	6	124.38
101	8214	4	19.25
664	5150	3	37.62
161	6667	6	68.12
128	1753	4	22.32
1113	1057	3	29.62
104	429	19	57.65
152	639	9	52.71
152	5212	4	36.82
551	177	3	11.82
996	290	3	20.3
485	109	4	5.17
1199	103	4	6.95
306	2366	6	62.28
120	183	9	14.41
728	16	62	613.58
12	522	12	5.62
102	1264	4	4.27
126	1488	13	98
548	2997	3	32.14
1803	778	5	56.78
28	8702	7	68.86
3780	107	5	30.26
1740	111	3	10.55
86	3181	3	43.02
3103	145	5	40.08
490	654	3	21
104	460	74	453.29
18184	1448	3	56.26
574	1573	3	27.77
8117	103	3	17.12
955	343	6	50.93
1439	773	3	29.21
101	8231	5	27.54
12	3642	3	4.85
188	654	11	78.07
1410	2041	4	50.06
335	122	4	7.62
3026	14	7	18.05
109	371	13	37.55
4858	102	9	55.17
172	2384	6	50.6
173	652	5	25.69
715	103	9	19.44
6842	231	3	32.38
3290	155	18	218.89
1719	12	7	11.03
1366	117	3	10.5
858	433	5	41.89
1216	105	3	5.88
134	185	8	15.38
169	1313	4	24.33
5513	101	3	9.04
1220	12	9	12.19
1003	282	3	20.18
145	2005	10	84.81
140	149	39	166.81
4349	14	4	9.22
195	5261	4	40.35
7053	2490	8	162.31
137	519	9	43.4
181	587	3	12.61
8	4466	5	39.75
583	944	3	24.6
280	1061	5	39.44
548	4121	3	34.51
1980	3362	4	58.09
2768	531	3	31.37
160	2837	5	41.66
5845	12173	4	89.99
152	2884	5	40.59
393	4899	3	33.8
119	939	20	136.51
2182	785	4	45.42
340	12	35	47.43
421	5221	6	79.97
146	323	5	14.96
103	1142	54	410.03
101	2322	9	28.34
155	2284	10	92.15
156	2647	14	148.37
2353	101	5	10.18
635	169	4	18.08
101	710	102	659.46
374	11875	4	58.43
338	189	3	9.51
1361	187	12	107.68
3135	541	4	45.71
2400	101	4	6.79
1121	1835	6	75.73
259	142	72	562.89
2479	148	7	58.3
2030	117	3	13.09
889	2350	3	33.58
9211	102	4	24.02
142	6149	3	25.7
4679	14	4	10.4
235	152	3	4.93
637	7695	6	93.07
3735	116	9	74.47
107	231	16	32.09
263	994	4	28.36
7760	12	3	10.71
561	156	4	16.32
807	187	21	188.75
806	1303	3	28.79
145	2518	3	19.18
1792	144	4	24.77
28	1643	46	452.9
373	1041	3	22.39
1046	313	4	30.58
278	2550	4	37.61
240	28	390	3870.74
1445	14	9	13.17
1270	14	12	20.67
1021	6577	3	42.59
456	108	8	18.15
122	421	3	5.46
2724	804	12	174.98
110	8916	3	22.8
120	1292	6	31.16
3781	3160	3	46.25
727	194	3	14.42
12	3303	3	4.31
7853	14	3	10.05
103	586	51	273.39
104	949	14	57.69
102	211	16	4.17
7437	732	4	58.15
12	5910	6	26.78
1948	14	6	8.05
515	2132	3	29.23
101	16727	3	21.48
2217	124	4	23.39
3206	118	4	24.77
905	140	3	11.89
10800	102	4	26.62
132	2838	3	18.65
199	5683	3	29.13
608	6958	3	40.1
5102	103	11	90.62
172	502	8	43.99
3802	12	3	5.15
105	8771	3	20.78
1452	2481	3	37.31
1280	291	3	21.99
196	512	8	48.18
443	2587	9	111.54
109	5805	3	18.81
57	6998	5	40.11
2477	103	4	13.05
495	220	5	27.11
143	1753	5	32.77
509	10517	4	60.99
271	201	16	97.78
113	7454	3	22.24
977	3602	3	37.51
108	1883	9	50.31
2004	128	3	15.92
3500	192	3	25.09
2824	5005	12	250.72
246	4550	3	29.77
245	207	3	8.05
110	15067	3	31.09
445	116	3	3.84
1377	125	3	12.51
4145	187	7	74.74
1622	14	5	3.88
160	703	5	25.42
1888	354	11	126.74
57	12584	4	40.52
6436	104	3	16.88
2397	218	6	56.02
221	1054	10	86.08
1566	201	6	48.24
102	2056	6	16.43
105	1408	4	11.01
19051	102	3	23.69
149	199	4	5.75
12584	1	3	29.08
106	6819	4	26.56
259	4877	3	30.89
1555	104	4	10.9
10163	109	4	36.28
109	3781	5	31.13
860	14764	3	52.88
172	3361	3	23.4
176	891	8	54.9
117	849	6	23.16
143	5229	4	35.39
528	1485	3	26.87
1484	640	4	39.96
2340	1242	3	35.79
469	357	6	42.11
57	3189	4	20.29
182	13560	4	55.08
57	154	11	4.09
199	819	5	30.91
