4219	125	5	13.45
842	221	30	144.41
1348	1334	3	15.37
681	185	10	15.44
139	373	31	46.41
176	979	10	19.8
4926	107	6	9.5
712	1256	4	16.63
619	103	50	24.91
6904	175	5	26.32
1040	524	5	18.43
1578	411	5	19.94
8454	110	7	32.3
593	1041	6	24.49
2538	238	3	8.33
6017	101	8	9.6
1450	1324	3	15.05
4642	945	5	41.09
172	5534	3	10.02
12	10541	5	7.76
159	12103	3	17.81
1004	525	3	7.67
429	1291	4	12.95
130	9241	3	10.77
2442	135	5	7.61
1418	16	11	20.87
435	486	6	11.31
462	205	13	18.01
2059	2531	20	254.17
369	544	5	7.77
113	3866	7	14.15
232	118	38	7.13
647	57	38	33.35
1130	249	4	6.75
852	350	9	30.82
19405	242	3	26.39
109	5327	5	8.14
1050	571	4	12.79
2573	256	4	13.95
28	383	29	9.57
1217	369	16	87.85
2743	171	8	29.33
1121	1895	3	16.41
136	288	30	22.79
2363	2616	18	228.64
1659	109	12	9.92
640	751	10	48.86
1250	112	12	6.7
1338	771	3	11.31
4242	594	3	17.72
50	1014	3	10.28
501	3451	3	16.12
2381	612	3	13.63
568	2191	12	87.18
375	439	29	131.44
110	6517	4	7.14
164	1629	10	28.03
7311	399	3	20.41
2873	1377	3	20.02
6322	1233	3	25.86
1280	636	3	9.74
6933	2258	3	29.96
1815	169	6	12.61
11734	127	3	11.76
1307	224	4	7.65
6500	111	4	7.42
1041	1783	8	57.02
2635	14	26	11.19
399	3810	9	73
2120	417	3	10.81
266	275	10	9.11
1283	273	4	8.27
145	472	13	7.01
177	2005	5	11.43
2720	457	3	13.19
112	187	91	30.47
1634	381	4	13.55
6398	530	3	21.51
1129	2093	18	176.35
429	4855	3	17.04
113	2982	6	6.85
1862	1331	3	17.16
4347	174	5	19.38
3170	104	13	22.83
116	1402	31	96.69
1575	1394	3	16.47
101	11560	5	9.3
1454	3616	3	22.2
494	1481	3	9.24
6021	281	4	24.03
12038	109	3	9.49
914	812	5	20.02
499	2144	4	17.73
103	8270	7	22.61
110	103	885	171.62
10161	104	3	6.91
16	850	9	7.14
137	1313	9	12.53
135	2085	6	9.01
228	1513	4	7.59
325	350	7	7.89
132	2166	6	9.37
736	1316	3	10.93
374	4956	5	32.71
19466	579	3	32.82
8874	712	4	37.32
8360	130	4	15.81
2098	381	3	9.84
240	10065	4	28.27
131	5184	4	11.63
1015	338	5	12.79
1553	109	11	7.01
1291	664	4	15.75
684	2472	3	14.63
9763	1	3	7.94
2377	342	4	15.97
214	517	7	6.64
2046	1086	3	16.13
555	877	3	6.84
491	178	10	7.61
5502	110	5	9.17
4988	1866	4	38.85
105	109	631	113.29
103	872	32	11.96
102	749	63	35.16
101	1676	25	7.71
159	177	38	25.58
318	229	11	10.2
826	539	3	6.83
