4604	24608	1
14	7264	22
487	16211	29
12	27956	18
12	27386	16
83	24899	27
14	27376	15
40908	25340	0
3296	28717	22
3164	4420	16
102	11909	9
237	2219	6
105	12809	5
189	8578	4
4166	16104	6
376	12555	7
2028	8802	7
14	24628	22
1139	16232	22
870	17983	0
61572	10638	9
177	14650	20
131	27739	20
56404	1156	10
101	10165	2
12	4896	16
3510	13753	3
3844	1123	10
107	21376	8
107	26787	10
14	5377	17
5094	18513	14
15782	27194	7
522	1208	14
1420	193	12
203	26683	4
6077	2387	12
728	11982	9
245	18678	3
199	6477	24
102	7459	4
9930	27019	13
254	8257	9
12	17393	16
140	29693	27
8	99	7
101	24870	8
1342	14291	4
483	7504	11
113	23425	17
72798	19453	9
61051	15110	9
1149	9687	8
344	14350	0
103	793	28
434	17660	9
14	21394	27
1391	584	11
83	17730	0
79771	11571	16
164	19184	3
253	21168	19
172	29743	1
1877	2235	3
1849	26456	32
55907	14960	22
266	7264	11
37066	6233	14
2997	3364	10
815	27840	14
3622	22165	0
364	3506	12
416	16557	1
1408	26384	11
28	29433	5
6874	16769	12
12	5030	6
6458	7661	9
4371	14816	7
1325	3046	6
1041	16908	6
109	2586	8
259	24637	0
12	5224	4
114	15326	31
305	22325	33
55077	10977	11
659	8679	10
2881	22708	7
1409	28969	10
267	8438	0
986	11814	6
53402	24418	1
12	10373	4
113	11379	22
3249	8474	4
72407	1593	5
361	28814	13
324	296	16
102	9506	26
1317	455	14
507	20190	15
102	6607	26
12	18205	14
11870	20668	2
2959	3945	16
101	18766	2
12	20831	4
11734	25251	1
79011	12888	18
12	23166	1
141	30125	14
161	28213	5
222	4189	17
12	28980	23
109	10288	13
1861	9298	0
151	8178	4
29263	16414	6
1094	15093	0
112	7308	12
302	3949	28
118	27750	7
229	4851	9
12	11041	14
3077	29252	12
677	26400	12
14211	27419	5
62382	4298	13
102	21629	21
3468	29478	5
109	1361	5
103	29028	15
9673	22163	16
14	21823	19
1965	26450	26
29553	21053	9
5091	21505	19
218	29333	7
112	28279	9
106	6512	12
105	5774	8
103	3733	17
19866	12642	1
218	26680	10
769	12190	34
67736	13709	16
132	14718	11
199	2119	6
217	25334	12
897	2722	2
107	562	2
104	9214	6
1271	13685	4
101	27818	5
8303	3371	10
161	19409	2
113	19083	15
565	11827	13
1158	4892	2
14	366	23
8	27068	9
129	27120	14
881	18623	0
3235	19012	18
112	10053	2
70209	10354	14
1678	5155	12
300	7027	14
24618	16990	9
410	20741	7
179	1970	12
6322	25445	9
5991	21284	4
7831	8756	0
179	21257	4
1131	7150	10
106	1308	19
429	10048	4
3959	20422	2
1116	4417	11
283	12543	5
285	22532	8
8	7305	14
1906	2892	0
258	2457	5
122	23104	3
14	25650	4
13777	29755	25
128	3238	2
12	24318	5
3408	11078	16
14	10135	33
1364	3853	6
41475	28542	1
33436	5000	0
368	15021	5
276	12258	8
193	14680	2
104	29637	10
101	14256	12
116	22795	7
481	24370	17
2162	5022	14
14	7756	14
127	29610	1
2597	1993	5
133	29666	21
5135	17866	21
288	950	6
4803	12746	8
14	2539	24
1237	6347	12
185	16780	3
467	14108	28
14	4934	21
73653	30180	15
63379	24234	14
14	13101	6
107	1879	26
173	12681	6
16	6381	10
22334	25223	11
318	27597	14
810	21231	12
1317	3049	27
8147	17358	5
104	3537	8
412	1196	17
517	3767	23
656	24310	7
211	17394	6
103	1823	14
102	9672	22
183	7493	6
351	25463	14
624	24871	4
115	23857	23
29976	9676	14
158	20762	10
706	15842	10
2885	3292	3
641	26268	1
318	25131	11
105	4297	12
101	19629	12
10332	20456	0
12	19985	7
72197	1690	21
290	16603	12
472	15478	3
101	9013	6
537	25400	7
28709	24059	3
2135	10845	19
419	1074	11
103	23948	1
361	15541	4
3250	28573	6
127	29037	1
486	30159	3
148	25685	16
534	15307	18
108	3397	13
7842	19488	14
1	18707	7
690	24219	11
408	16054	30
14	4481	21
2016	28839	11
1185	17832	28
58	7410	5
6453	19375	3
157	986	4
187	4665	7
160	26564	17
479	29779	20
6227	27828	10
28	681	26
101	15534	36
105	1327	12
9202	18206	4
466	28193	6
5622	2309	5
58632	607	6
42102	11364	7
2350	26387	15
14	22290	31
11739	16237	11
50183	12768	5
126	4682	20
101	15321	29
17	4797	17
961	4327	4
14	7882	24
104	21734	13
5625	26882	12
104	17060	7
2800	8777	30
12235	25034	5
44753	495	31
194	10918	3
34397	12798	6
8095	5146	24
12301	811	7
117	18359	9
908	12943	13
7979	27451	0
3950	3415	12
141	18022	13
1671	10840	0
65952	18734	8
14	7219	33
154	10970	15
212	8971	6
188	15161	12
131	11757	4
153	20409	8
107	9247	1
169	4840	14
3546	27808	13
105	12614	23
109	18373	9
15502	10100	2
114	27490	17
102	3140	20
950	13477	0
14	12302	14
272	18281	5
122	4858	26
219	10256	13
57	29208	2
757	11710	8
627	10803	8
106	18055	15
159	14075	6
30608	29326	10
297	27048	19
109	13040	14
125	8884	26
57	20213	2
9757	29852	8
9682	10931	6
122	8176	1
399	6528	10
101	9503	12
14	15620	21
52138	12003	20
1241	4243	6
108	26451	7
506	25149	10
295	8523	25
101	17383	21
111	18226	11
214	1468	9
11029	29618	14
8131	6198	5
134	20160	14
268	7783	0
286	8978	3
106	29985	2
63208	2117	24
14590	253	13
1176	4697	4
798	10100	26
168	20716	17
5229	18283	4
2769	3753	10
189	28314	5
103	21741	6
101	15320	9
4332	4455	1
9	216	7
166	29652	10
2952	2320	20
135	16007	0
133	17026	12
12	5125	10
1685	7510	12
1204	27300	22
112	10377	13
8229	28009	19
102	22649	10
133	27940	4
14	20005	33
10762	28920	5
117	25393	16
14	3456	4
785	15511	26
301	8165	15
1839	26837	11
102	29976	2
35411	8311	0
28	29887	21
305	7451	15
535	12391	10
123	21768	36
130	24969	8
329	21383	16
34159	26651	5
803	8473	34
16941	25356	15
13555	13970	5
27435	14587	18
4143	20836	9
101	18187	11
3293	14792	7
5117	20917	2
374	5684	26
10985	15460	15
4847	1711	1
432	7565	17
12	21563	8
108	22905	7
8831	11096	0
726	19612	19
1987	211	0
3967	12135	5
5881	29745	0
3458	10266	0
8108	25707	14
109	26408	12
34967	14038	18
25286	7545	17
113	24007	1
14	26844	23
305	29315	5
6609	15280	11
5252	6677	5
919	12195	22
130	4978	13
893	15418	4
243	19346	2
145	28144	10
961	492	14
7601	13199	31
671	8249	20
111	5313	23
57	28895	2
4661	1106	9
5599	5605	22
102	16533	17
1275	29354	1
8415	23834	4
226	26493	14
4434	8100	0
2694	10896	24
1381	17200	25
1108	1446	18
28682	28873	7
72398	15188	8
776	20897	8
131	2410	9
147	16077	20
4439	12500	6
3194	10828	4
12405	29684	4
1071	20516	6
1	26125	32
101	29869	6
2442	16637	2
1311	3769	10
12	30225	13
177	27657	14
14107	27277	20
81474	6723	11
59342	15033	21
107	12442	11
101	26667	21
189	11493	17
56155	21194	7
2261	26843	20
184	7502	13
152	21153	12
2458	2023	4
101	29771	11
8868	6307	2
307	27098	27
3227	29476	14
270	15089	2
1859	23703	11
585	14097	17
1114	5508	14
85097	24479	3
14	16689	26
113	18722	16
18316	9475	7
572	5060	4
2827	6108	9
138	21540	11
312	15744	17
59534	14825	9
12	5504	13
7773	1210	0
6831	29615	1
454	1256	1
12	7841	8
54475	6224	8
4050	26343	16
1306	535	26
4676	22279	19
66084	6021	2
112	5066	20
1071	16218	1
4135	29507	28
14	9325	9
195	1306	15
138	10800	9
159	11895	6
538	29645	1
87303	16763	5
28	23890	24
531	20866	23
383	574	5
234	26125	11
204	8142	9
104	3959	7
111	26738	14
427	6125	14
276	24511	2
308	15572	23
7068	26922	13
47622	18822	7
365	23901	6
1	15241	13
1196	12346	9
4440	29725	10
28115	16291	17
37009	80	19
76281	26293	5
84572	3147	13
134	6234	11
120	11556	9
102	28499	2
12	7429	2
63606	3206	7
405	12113	6
254	17523	5
126	15627	5
20655	11123	0
18497	27214	1
102	20857	2
140	5357	11
182	20878	7
359	20774	4
103	29792	24
3332	13083	2
2019	10308	5
445	26519	19
32259	12304	10
192	14186	1
9831	8492	15
906	1516	5
101	13876	31
14	4903	26
78734	28592	16
2900	18714	6
107	28293	1
47865	9676	8
12	22042	5
105	2242	14
110	26633	5
131	16163	11
14256	7604	5
277	20040	1
535	28124	10
738	23594	10
563	30180	31
390	27018	33
12	27961	7
847	8011	11
44750	4086	15
169	8616	14
14	27389	26
1079	5528	0
137	29930	2
101	24162	23
15328	837	11
329	4057	12
76598	28589	21
111	11240	6
224	25025	9
32238	17649	14
66429	15945	12
669	4425	22
10736	25435	11
24344	6140	26
12	3009	30
140	5961	1
169	23091	24
140	4231	3
102	21779	10
12451	23266	0
699	13235	14
3361	24866	5
128	25745	5
481	10279	15
157	24506	33
82478	6093	6
419	30254	23
582	25778	21
6884	3349	8
1364	10441	24
85	12815	1
14200	4616	13
178	27961	0
8	1952	16
445	138	22
2796	2139	10
15026	15953	20
158	19835	0
29466	15993	7
537	3490	8
2275	21869	2
1054	7472	15
39546	3080	30
1524	11375	15
34601	17912	1
3517	28684	11
1792	7534	10
413	29453	18
18216	21075	6
14	10245	12
115	3620	6
405	14896	4
108	744	13
1268	7251	9
423	5936	11
9838	13767	36
108	14795	15
209	14080	13
555	22487	2
252	20258	0
14	11822	18
284	14859	31
9	2846	27
118	29646	9
14	18990	38
24145	24980	3
109	25837	9
375	10518	0
57	13420	17
13751	26350	20
1730	9787	1
510	27950	8
111	16411	16
76420	18366	9
47148	17811	14
552	22384	24
19994	6374	12
114	8021	19
351	12096	6
1540	6106	8
43625	25963	6
12	12515	8
662	29493	29
160	6040	15
174	5660	20
77264	6967	22
566	2073	4
21461	22644	0
17463	1604	9
14	14018	9
222	24968	9
7910	20862	0
360	26134	8
21769	24328	0
6137	23770	21
17657	4377	9
28	18902	6
101	5073	12
115	18615	12
1540	22569	17
492	28364	26
306	29453	9
3867	19352	6
15629	874	7
167	14870	9
104	19541	32
1303	18763	2
494	17381	6
1119	17174	28
783	16468	3
1179	17352	10
697	26960	1
12	16920	13
336	23888	2
5492	15770	35
4502	26735	8
101	23586	21
112	17847	8
556	5112	3
104	13085	5
983	21270	6
1046	20129	0
133	11088	23
1216	109	17
9937	12456	5
17434	17577	11
125	22699	31
202	13426	9
5763	9453	13
9155	27132	11
1607	26834	33
12	19504	10
5310	29581	13
1060	28906	7
7989	28451	0
12121	22012	11
205	9183	0
148	16325	14
105	9508	4
2512	4809	15
175	3274	18
47429	30177	7
102	16498	8
6886	29553	10
4206	20433	0
370	25266	2
152	8381	16
56603	785	12
57057	10184	15
1914	11947	27
14	6273	29
105	28794	16
131	23862	24
157	1589	11
101	27496	6
18667	23172	2
2520	11392	8
1695	11499	24
16984	24086	9
214	13947	11
14	17265	24
28	7182	4
12	21817	13
72770	12326	8
109	975	33
348	26553	0
119	15851	19
5047	20368	3
105	6765	14
14	14866	35
5164	18940	12
5048	23712	0
23527	23161	8
102	29722	7
116	24938	2
421	15371	9
236	16644	11
229	1368	30
12	8681	22
108	13830	20
657	375	26
5452	19810	5
58436	505	32
2504	9028	2
28	29299	18
22299	15500	1
465	7049	7
101	16339	14
142	25174	1
15621	22934	4
107	20811	9
101	731	18
154	29985	13
707	19438	1
44021	24874	6
140	6094	3
101	28073	20
389	6845	16
14	17307	20
167	2680	20
102	13833	9
101	28874	27
519	3660	20
25214	3901	6
27922	340	16
1649	28293	9
85	608	8
102	7334	3
1153	20474	10
23263	21682	14
767	26688	0
1000	6010	35
1273	4224	12
2338	10302	10
223	1540	11
1325	23092	23
187	2655	11
1134	1675	27
1443	23939	5
215	9284	24
57	25338	21
47456	25208	19
212	27224	2
56894	16920	12
12	15749	9
110	5588	3
377	2584	6
601	20320	14
7181	26282	35
607	30190	4
1279	25544	32
6340	16236	15
2186	22323	7
17202	14290	5
209	737	4
17984	20192	7
28426	13244	10
1421	6897	7
878	2023	2
68750	20758	33
4392	1947	3
12	28727	6
4646	22674	10
3640	850	1
211	17406	7
3007	14760	8
185	14426	2
2727	887	8
33286	14027	22
145	2372	16
460	15976	2
4492	20684	14
78818	5061	3
26406	15114	3
133	3025	8
28	16774	40
28184	27106	8
3166	18124	11
413	17251	15
2650	16699	4
159	1494	8
4318	22679	12
614	1009	0
1	23124	14
9546	20646	4
103	28485	7
77238	16941	12
841	3356	20
5391	10205	0
2276	2946	0
12	5483	21
874	7134	7
16144	24102	21
14	5473	10
9600	2735	2
12	13006	4
101	15187	10
145	16761	11
122	6929	10
4044	7264	17
6356	26551	7
196	3576	17
102	30099	1
3994	15130	33
7692	12653	16
14	2848	25
567	8453	21
796	3361	7
1381	23383	1
15266	12414	23
12046	17158	9
66230	27158	5
25148	30269	5
7327	22926	10
102	17809	6
445	22581	1
4767	9572	28
1448	16577	6
779	25856	15
14	26711	20
128	4431	26
3405	23784	14
314	3649	13
2283	472	3
12	18899	4
1391	8141	9
12	27064	23
1878	29406	25
412	13925	23
596	29794	0
17715	448	17
116	14519	11
6092	17972	2
117	11337	10
2819	243	0
815	24165	18
12	8737	6
73614	10015	12
104	25832	11
156	17299	12
1810	30127	17
432	26269	4
468	16707	32
10484	28739	12
63555	17542	2
1539	3424	20
574	29581	15
12256	21882	5
901	24828	20
14	24683	32
12	20698	3
76283	12948	1
9	30176	21
114	22729	9
5782	5558	22
13857	8793	4
113	26916	13
51889	1675	21
221	5660	11
3550	17807	11
9	21899	6
7748	12097	8
1438	18725	3
117	8175	7
13997	18640	6
3265	12833	4
115	28089	7
9996	21929	20
137	26759	9
312	14121	6
996	349	3
430	16427	31
43663	14148	4
756	7948	5
21156	26543	5
342	29769	8
3050	11100	1
14	11396	28
122	3696	8
4387	5238	5
34657	16227	3
101	4028	7
125	5492	30
12	6978	6
83106	29894	9
1282	5206	6
12	3328	12
102	21458	24
12	18487	12
214	10138	13
109	18377	8
45836	2416	19
39311	14733	11
28	3567	2
107	1144	19
206	16533	27
104	2352	3
47365	13306	14
161	16529	8
111	20411	5
102	7151	3
2531	13083	17
6565	9115	14
70510	16707	21
112	21243	6
75581	19678	2
159	22666	17
787	4634	6
1798	6311	3
2428	4742	4
19412	13951	21
1001	1382	7
58160	9346	5
108	4714	1
19695	10254	6
7490	17822	1
6235	28526	1
1252	4540	6
357	27068	2
4010	30238	13
14	6409	15
108	27938	36
609	13465	11
35550	25627	14
1112	8338	5
105	8839	8
3054	25552	0
130	3290	3
1593	4541	19
3437	23665	19
12	22293	21
10863	29450	8
21	1981	30
277	29796	19
232	3705	32
12	16562	3
7005	6870	0
434	27358	18
280	12124	0
432	16173	3
23105	21215	20
114	26826	26
101	16910	8
533	27500	12
4804	22892	8
293	4305	23
981	5892	17
487	13906	1
6626	11376	4
145	22728	35
14	22839	13
3221	5017	19
8543	24986	25
22700	3172	3
3140	17213	2
105	15085	5
234	18281	8
183	16226	22
50293	5040	3
3055	16933	4
193	21314	9
304	19678	15
234	16706	22
1596	29689	12
14	17023	28
25659	2077	2
6336	27085	2
14	4362	22
4224	30265	11
411	27658	17
14	7653	17
1848	9048	23
13992	24480	10
116	23202	24
173	23992	19
117	24528	17
12	4352	9
70712	18353	7
219	23830	38
216	13811	10
4314	11218	6
111	1792	8
19564	14317	24
57	12842	1
79129	20221	22
10124	5084	0
14	23414	27
12	25018	26
104	214	6
274	5039	24
7197	24751	23
149	4374	9
5286	2405	7
47085	2676	21
106	15293	16
631	30098	8
57	3783	1
629	23109	20
1639	256	8
690	12844	8
29280	2798	10
8695	3706	17
2653	28926	7
188	27977	5
1282	15344	14
536	7132	0
684	8160	5
57	20829	12
547	2578	3
149	21487	11
890	3000	11
76425	23612	12
258	25475	14
118	30088	25
14	6543	25
2678	14046	3
12	5788	7
4760	29060	19
490	5242	16
797	1759	19
58563	13834	30
341	28841	18
206	12249	11
11570	19697	15
14	26683	33
102	28651	2
120	12543	6
5535	24591	23
14	4285	6
225	29391	28
12	3540	22
2165	6918	19
1210	1773	8
784	459	20
251	7158	18
495	7599	10
78504	13615	4
39722	4418	9
586	27731	11
7919	25436	7
124	28053	7
202	2663	11
133	13024	4
1593	6153	26
14681	18152	19
14	17414	14
1375	11304	15
1872	8246	4
72085	9012	2
1188	5671	21
101	27601	18
349	29816	3
7845	19899	7
101	26430	21
18075	20836	2
1942	13340	12
43334	10063	11
16	94	8
23604	502	3
5994	11016	6
110	10958	17
2652	26813	13
1527	14928	12
12	6194	22
4238	12640	14
12	5341	17
2443	13239	9
4474	24837	18
378	407	6
15612	14611	25
1794	13485	10
111	1299	18
8613	10297	6
2908	11850	1
10463	1263	15
72154	17107	10
278	9770	0
12	890	7
28	27174	29
16658	12219	21
3620	2613	1
3416	13072	3
1079	23472	19
128	27620	30
149	20190	8
22831	25000	2
6681	23556	6
103	11204	3
109	18867	3
608	16929	1
4951	14401	30
198	4770	3
122	30015	4
163	21440	24
8	4728	6
2578	25321	3
1315	14567	13
224	7594	11
2450	28169	1
16802	14606	6
833	16255	9
57	8721	25
158	19907	0
508	17151	22
67439	18409	18
3590	11282	31
1027	4931	13
178	28033	0
123	20420	9
12638	16632	20
9083	21839	9
4718	15550	1
217	28202	8
12	21293	17
1245	4503	1
14	22534	11
2717	26377	26
143	9698	8
244	24656	23
469	26002	22
136	12413	3
3489	15392	2
123	13854	9
427	25347	3
696	14368	20
56039	758	11
102	3235	34
17607	3998	22
12	5658	17
14	12725	31
402	25109	9
1150	22986	20
9660	26237	11
230	10729	23
4492	14049	25
115	11129	21
12706	22145	25
1054	16914	2
23579	6538	14
2074	12891	16
40612	24124	0
1178	25519	4
117	14844	18
856	21335	21
76982	18166	12
369	9005	21
620	11286	3
102	5366	2
1585	26933	18
111	23055	9
698	22186	0
1102	8911	9
103	9800	14
57	16372	0
3839	23275	5
147	1235	17
82480	23972	14
25157	26694	22
701	29214	18
270	1991	8
14	22184	26
130	15498	8
6405	6295	4
29036	23643	8
208	27295	31
1643	6279	18
467	12299	17
286	5248	11
958	21800	7
24419	3855	7
101	6664	11
57	23373	15
2070	19419	23
722	6350	5
16	9881	7
12	26639	7
325	14286	3
128	8442	13
1767	5112	30
101	16412	6
1126	28425	4
418	24023	10
59072	27410	2
173	11891	4
466	18065	23
684	18895	21
765	111	23
101	10671	18
112	10903	2
1117	22603	8
103	28112	11
14	13946	9
444	26523	14
57253	8585	16
2651	23665	12
6234	25825	1
128	20993	8
134	9030	11
12	10998	5
105	26957	1
15043	7749	14
5327	28245	12
102	22688	5
58	20766	7
157	17113	1
32696	15732	24
151	29209	15
1087	20723	5
75073	8357	7
10759	4344	18
9575	12758	19
708	15177	8
151	30167	13
103	8290	4
52859	9296	2
155	5781	11
112	26405	13
9	22838	13
520	4835	0
8183	24973	1
2111	27110	6
281	1785	5
7655	27537	7
101	25142	3
6732	26758	1
3391	15329	3
4859	28715	1
122	17012	3
335	21634	14
7464	25353	2
67023	17567	5
9484	25053	13
166	3194	13
34085	11495	8
21	28600	14
4471	23721	0
13680	14184	16
580	15693	16
155	26753	9
4247	25213	8
219	11243	30
120	16086	21
50181	27484	19
3170	7255	15
250	4269	8
1281	5735	4
14	2262	31
355	22136	1
284	15190	3
985	4512	6
104	22426	28
6292	10017	9
109	4674	18
3843	4846	10
1075	16055	19
139	3537	17
9423	28689	9
12758	18793	11
831	20980	9
3195	19656	8
4122	25382	21
2299	7384	33
46778	23088	12
140	209	21
449	15939	5
12	7063	8
179	12320	4
88178	27086	8
1007	23568	9
8003	13322	2
599	3430	5
282	18216	4
167	11663	9
103	11850	3
55187	4707	3
112	29806	5
118	842	12
6941	8801	11
1666	24411	6
101	19038	9
3484	9243	3
394	26803	3
18146	5507	8
73086	4738	2
19179	21239	23
4601	6595	29
38753	21218	0
41427	28462	0
14	25993	21
909	17154	6
122	27641	21
2817	21611	16
41164	26929	0
452	29114	3
318	22581	14
1037	22954	17
2381	1497	28
255	17401	14
157	19732	26
165	16111	18
571	19987	2
2894	14440	24
12	14424	17
23965	11089	6
217	1375	8
491	114	7
5616	7143	15
249	2921	16
101	6799	9
209	15866	2
77635	11169	25
2799	17465	4
449	7273	0
42145	13561	22
14	23161	36
12	10289	5
3153	7509	2
14	28783	21
14	26157	31
2420	4947	7
5812	6626	0
579	17458	10
87451	17497	32
1427	23885	19
113	29843	24
227	15407	15
426	2457	0
78912	22784	24
1146	4138	7
406	16325	32
9826	3219	7
8	12818	1
14	16493	18
5375	11877	2
14	10449	22
14	7928	15
857	15693	18
21	14137	32
179	8967	22
14	13746	25
398	8411	2
4584	28565	28
57	23328	1
162	1324	3
105	23175	22
1005	11501	19
4286	98	1
12	16025	3
18387	28823	12
625	13937	26
521	3030	5
1862	12979	26
23516	14171	14
25585	25321	8
47212	10601	15
7888	29178	9
244	16919	28
6236	18415	7
116	14	21
201	13315	9
18054	21208	6
38124	18061	0
1451	7526	0
2343	10710	31
30751	5093	16
124	17339	29
104	10186	3
4958	25379	8
101	30205	15
14	19011	7
45119	28066	22
14	12349	13
110	2538	16
297	29395	1
12	4188	1
4572	17504	28
132	27568	16
261	26903	32
57	20166	1
30920	26540	3
5959	19172	6
1482	15117	32
11471	5565	3
141	1196	12
5025	15770	3
3977	6002	0
9427	27048	5
19147	26376	1
14	24485	7
134	23317	13
102	381	12
2172	5395	2
58	6479	6
23093	1238	10
164	28910	6
14	25416	7
13788	21257	5
61	22225	33
271	3475	2
1951	19947	9
139	18921	1
70729	12998	11
1556	903	19
102	3001	21
14014	20585	19
14	17645	22
14	10019	32
5066	12221	3
47026	15988	29
21	8516	7
105	16056	15
112	27915	24
15599	26782	5
130	2632	9
5916	16692	18
2469	29074	24
3992	5796	3
69060	25381	3
24710	16475	2
166	15033	24
101	29520	7
6518	17837	3
17	16764	26
16788	29930	7
104	1831	6
15815	25155	2
50952	10891	18
2975	3430	24
452	21017	0
1217	7221	7
321	19480	3
116	12426	4
65247	20263	11
25311	27091	19
21	20188	13
16755	25069	2
2074	5972	15
729	27482	25
1078	125	0
5147	9795	13
211	5790	5
48588	767	3
58	20275	14
439	8517	18
14	16368	22
2110	21303	9
14209	29123	22
166	9627	1
15600	22916	3
1955	15270	21
104	845	14
102	15165	4
156	1117	26
1	15033	31
772	16801	24
73030	19025	10
12969	11304	23
4858	25800	14
2417	4241	8
596	29914	0
563	23410	5
7290	3227	8
25617	3663	6
123	29223	13
13592	8034	16
20558	9284	18
12393	21725	0
1011	14143	11
430	10436	3
103	674	13
26166	27172	25
145	20457	12
14	15444	28
58	20980	11
685	6409	4
669	7669	9
102	22602	9
58958	45	20
101	10400	2
2238	12041	10
152	12066	7
152	5071	7
141	5542	18
12	179	3
12	6686	14
101	1473	10
1418	6095	21
110	9155	12
787	22420	18
188	17533	7
104	7072	1
242	289	5
10412	10891	27
33726	28871	3
638	8875	16
78472	18208	18
280	12260	0
1188	2409	22
102	16051	4
184	22770	33
73691	15710	16
240	13403	20
69676	18039	3
125	26748	22
2034	17138	6
14	576	37
106	25559	9
21	20189	25
110	11079	23
14	9401	19
68938	28515	15
119	29033	14
276	5399	21
766	22984	1
8728	11073	5
12	5297	11
17	14503	14
176	9914	9
114	449	14
8859	12644	20
195	7814	4
219	15682	12
17427	15456	21
86715	14636	17
614	1024	0
66684	26590	11
9042	15533	20
101	79	10
220	18057	2
8676	6457	19
7327	22926	37
22292	12344	1
61	13437	9
108	24197	18
101	19480	25
2263	22556	6
1250	25839	16
301	22506	3
264	24952	24
106	8066	29
11833	11585	1
115	21420	5
83	24149	8
101	19965	5
14	21990	28
2853	5624	24
4262	3001	30
17930	27916	3
104	2440	3
2363	13073	32
2394	21698	5
109	27637	28
107	4065	22
101	23665	13
130	29138	11
5146	2189	4
101	12143	20
685	10479	11
902	28980	21
325	18644	5
8667	11436	12
1538	17018	1
28955	4948	1
12	7220	4
16479	26969	20
47510	5146	25
118	26526	13
104	16821	24
663	19193	12
1936	4094	17
3115	29228	30
2574	28629	5
71506	29080	5
14	922	20
559	24285	9
9297	19685	9
10898	24131	17
12551	25782	5
766	21921	16
4097	22799	7
536	7012	0
6028	16545	21
1823	27653	14
6558	2295	2
35269	18012	10
675	27470	3
153	16177	12
76967	3881	9
82655	7716	19
653	10804	19
41498	28623	0
318	19219	8
113	28464	17
226	13170	7
147	1215	11
202	13295	19
57	3711	1
50463	8172	21
1723	6688	3
111	27524	8
539	12425	12
231	19434	1
14	24840	5
196	27455	10
352	18996	6
102	11868	6
263	20221	28
151	26841	12
43170	25179	3
491	12217	1
248	4151	4
104	27548	4
2491	24214	13
18997	24490	10
111	6875	7
2781	16896	12
15218	26580	10
137	16295	9
115	8244	10
11053	21398	18
12976	15335	13
58	19472	6
2761	14653	14
964	9594	24
1808	17230	8
622	11316	32
2910	5492	13
1059	13462	30
6143	4945	7
59734	19485	1
10991	9262	6
28	29707	20
84476	26297	16
14	11124	8
3195	23428	6
14	5756	20
1984	19562	21
142	6714	5
879	8938	9
461	4869	23
289	16647	12
79867	22726	26
21306	7391	2
218	17096	25
11019	5931	5
101	27893	28
4802	20547	25
119	1918	21
14	135	37
3885	9144	9
261	18884	28
2143	11895	12
1055	23785	5
1514	28408	6
730	2027	4
8	8401	27
2331	25447	4
266	25261	6
934	23042	0
136	24202	2
2336	24817	13
398	18987	5
8	8658	10
14	29704	8
3819	5882	3
1018	26170	0
79648	5381	8
101	23098	8
149	4873	18
104	13536	4
59096	18401	6
237	11632	3
1025	11152	3
2444	27383	6
21	13507	8
1765	12981	6
122	16731	10
245	18633	1
3725	28931	25
1095	14429	26
28	15568	2
1932	18035	6
754	13043	14
3302	14025	10
3875	17988	15
14	15413	19
1827	2533	23
286	15588	0
28	20430	27
27518	17760	1
485	26154	14
122	13422	13
6473	33	14
12785	12195	20
294	25214	0
219	10529	11
118	16475	7
1223	29357	8
115	28000	8
43161	25078	10
14	18350	5
18041	20219	7
173	10136	20
39249	5149	12
223	4696	14
144	15758	27
533	21918	23
72701	18031	34
83812	15072	2
104	13985	18
28136	16857	16
712	26534	11
154	11876	29
737	18266	19
901	2454	15
1643	10579	37
998	23885	9
861	6420	6
3624	20883	2
209	14905	21
27418	3806	19
190	3789	0
50036	1011	2
101	28430	32
72539	25575	25
223	24902	23
929	2467	4
151	7434	6
75093	17493	25
207	4640	11
32154	12898	5
24419	26474	35
2945	28800	20
945	11798	6
413	23933	5
4858	5844	18
114	1357	11
5484	25356	13
722	24828	12
584	27041	10
83	7599	27
14	11482	17
175	12885	7
165	11689	15
4175	26837	4
2965	2186	3
85704	11640	5
326	25278	14
80907	6189	4
101	28105	32
2343	5886	26
50084	2567	19
58	6446	9
109	25047	8
1016	28459	7
2709	9771	7
3913	29039	7
12	22528	21
103	1419	22
293	15501	24
447	8171	12
1488	28198	5
706	12475	9
29120	7683	9
144	10478	13
2983	18962	6
150	25771	13
146	3814	20
658	17335	4
1428	23295	16
8581	23124	12
10866	10213	18
11989	22470	17
137	13991	1
12	12823	11
177	9477	19
79060	2416	16
782	22259	4
440	3711	8
6509	22175	8
570	28074	5
13262	4381	12
110	10820	6
4152	26497	6
219	15780	1
11112	1565	8
46439	17300	33
153	13246	16
1151	1548	0
31729	21253	5
4756	19063	1
102	13684	12
3397	11267	20
4402	21873	19
1533	15250	2
1455	23552	0
167	25066	34
1404	16470	9
306	24693	2
198	9700	17
150	22285	0
577	27275	9
3550	25205	3
3830	8416	5
16103	5255	3
88051	14939	22
4209	15216	19
6585	9837	8
12	16649	18
102	4916	1
30724	9459	24
937	11442	1
7962	9412	1
5322	9333	24
3201	2109	6
104	27699	9
112	52	9
209	16177	3
83422	16319	11
12	12375	9
114	2118	4
420	12560	9
1983	13960	13
7593	20458	20
24766	12839	10
21	20733	5
101	16716	32
436	14595	3
26297	8261	17
4288	25474	21
47217	25554	3
939	6291	14
284	27531	2
108	20462	3
5404	12662	14
102	11673	3
1038	18175	2
280	12321	0
248	22635	16
649	3242	7
