46	2404
323	2405
131	2406
748	2407
120	2408
61	2409
878	2410
12	2411
3036	2412
29	2413
2409	2414
37	2415
1118	2416
635	2417
69	2418
851	2419
760	2420
113	2421
321	2422
1434	2423
1494	2424
1246	2425
30	2426
626	2427
1741	2428
1227	2429
234	2430
533	2431
669	2432
777	2433
236	2434
1774	2435
476	2436
192	2437
154	2438
305	2439
38	2440
1238	2441
1020	2442
870	2443
487	2444
2249	2445
3	2446
1463	2447
918	2448
1032	2449
1216	2450
1017	2451
3963	2452
112	2453
1005	2454
163	2455
1022	2456
196	2457
105	2458
483	2459
17	2460
83	2461
884	2462
346	2463
197	2464
16	2465
14	2466
75	2467
17	2468
572	2469
1738	2470
252	2471
7	2472
24	2473
89	2474
26	2475
13	2476
31	2477
6	2478
81	2479
3	2480
91	2481
89	2482
39	2483
72	2484
62	2485
106	2486
44	2487
55	2488
62	2489
30	2490
41	2491
80	2492
3	2493
24	2494
52	2495
52	2496
67	2497
26	2498
27	2499
70	2500
55	2501
43	2502
20	2503
15	2504
2	2505
40	2506
39	2507
90	2508
703	2509
641	2510
137	2511
137	2512
141	2513
141	2514
87	2515
19	2516
1918	2517
118	2518
423	2519
406	2520
1757	2521
750	2522
750	2523
3293	2524
19	2525
118	2526
78	2527
2487	2528
545	2529
2015	2530
60	2531
2324	2532
695	2533
1962	2534
993	2535
390	2536
3085	2537
1862	2538
2416	2539
356	2540
1190	2541
2466	2542
